mal_id	title	type	source	genre_action	genre_adventure	genre_comedy	genre_dementia	genre_demons	genre_drama	genre_ecchi	genre_fantasy	genre_game	genre_harem	genre_historical	genre_horror	genre_josei	genre_magic	genre_martial_arts	genre_mecha	genre_military	genre_music	genre_mystery	genre_parody	genre_police	genre_psychological	genre_romance	genre_samurai	genre_school	genre_sci_fi	genre_seinen	genre_shoujo	genre_shoujo_ai	genre_shounen	genre_slice_of_life	genre_space	genre_sports	genre_super_power	genre_supernatural	genre_thriller	genre_vampire	age_rating	year	season	air_start	air_end	episode_duration	episodes	score	score_rank	members	favorites	popularity_rank	studio	producer	licensor	url	url_image
33731	Gabriel DropOut	tv	manga	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	PG-13	2017	winter	2017-01-09	2017-03-27	1380	12	7.58	1439	222302	1899	405	Doga Kobo	Media Factory	none	https://myanimelist.net/anime/33731/Gabriel_DropOut	https://cdn.myanimelist.net/images/anime/9/82590.jpg
339	Serial Experiments Lain	tv	original	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	R	1998	summer	1998-07-06	1998-09-28	1380	13	8.01	568	332576	11681	231	Triangle Staff	TV Tokyo	Funimation	https://myanimelist.net/anime/339/Serial_Experiments_Lain	https://cdn.myanimelist.net/images/anime/1718/91550.jpg
33926	Quanzhi Gaoshou	ona	novel	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2017	spring	2017-04-07	2017-06-16	1440	12	8.09	461	184081	2544	525	G.CMay Animation & Film	bilibili	none	https://myanimelist.net/anime/33926/Quanzhi_Gaoshou	https://cdn.myanimelist.net/images/anime/7/81892.jpg
33969	Shuangsheng Lingtan	ona	manga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R	2016	summer	2016-08-25	2017-01-05	840	20	7.43	1955	8549	27	4341	G.CMay Animation & Film	Tencent Animation & Comics	none	https://myanimelist.net/anime/33969/Shuangsheng_Lingtan	https://cdn.myanimelist.net/images/anime/4/81754.jpg
34280	Gamers!	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2017	summer	2017-07-13	2017-09-28	1440	12	7.18	2967	286929	1377	296	Pine Jam	Sony Pictures Entertainment	Funimation	https://myanimelist.net/anime/34280/Gamers	https://cdn.myanimelist.net/images/anime/4/86828.jpg
34382	Citrus	tv	manga	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	PG-13	2018	winter	2018-01-06	2018-03-24	1380	12	6.78	4575	207263	1776	448	Passione	Sotsu	Funimation	https://myanimelist.net/anime/34382/Citrus	https://cdn.myanimelist.net/images/anime/11/89985.jpg
34561	Re:Creators	tv	original	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	R	2017	spring	2017-04-08	2017-09-16	1440	22	7.65	1250	257438	2069	334	TROYCA	Aniplex	none	https://myanimelist.net/anime/34561/Re_Creators	https://cdn.myanimelist.net/images/anime/11/85469.jpg
34599	Made in Abyss	tv	web manga	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	R	2017	summer	2017-07-07	2017-09-29	1500	13	8.87	20	471955	17938	117	Kinema Citrus	Media Factory	Sentai Filmworks	https://myanimelist.net/anime/34599/Made_in_Abyss	https://cdn.myanimelist.net/images/anime/1922/91900.jpg
34612	Saiki Kusuo no Ψ-nan 2	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	PG-13	2018	winter	2018-01-17	2018-06-27	1440	24	8.64	66	131116	1415	769	J.C.Staff	TV Tokyo	none	https://myanimelist.net/anime/34612/Saiki_Kusuo_no_Ψ-nan_2	https://cdn.myanimelist.net/images/anime/1961/91383.jpg
34618	Blend S	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2017	fall	2017-10-08	2017-12-24	1380	12	7.54	1556	249021	1637	350	A-1 Pictures	Aniplex	Aniplex of America	https://myanimelist.net/anime/34618/Blend_S	https://cdn.myanimelist.net/images/anime/6/88286.jpg
34662	Fate/Apocrypha	tv	light novel	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2017	summer	2017-07-02	2017-12-31	1380	25	7.17	2902	261108	1677	393	A-1 Pictures	Aniplex	Aniplex of America	https://myanimelist.net/anime/34662/Fate_Apocrypha	https://cdn.myanimelist.net/images/anime/9/86573.jpg
34798	Yuru Camp△	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2018	winter	2018-01-04	2018-03-22	1380	12	8.33	222	173052	3267	558	C-Station	AT-X	none	https://myanimelist.net/anime/34798/Yuru_Camp△	https://cdn.myanimelist.net/images/anime/4/89877.jpg
34822	Tsuki ga Kirei	tv	original	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2017	spring	2017-04-07	2017-06-30	1440	12	8.31	245	216398	4192	418	feel.	Sotsu	Funimation	https://myanimelist.net/anime/34822/Tsuki_ga_Kirei	https://cdn.myanimelist.net/images/anime/2/85592.jpg
34881	Aho Girl	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	PG-13	2017	summer	2017-07-04	2017-09-19	720	12	7.18	2961	208865	652	441	Diomedea	Nihon Ad Systems	none	https://myanimelist.net/anime/34881/Aho_Girl	https://cdn.myanimelist.net/images/anime/7/86665.jpg
34902	Tsurezure Children	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	PG-13	2017	summer	2017-07-04	2017-09-19	720	12	7.78	912	357761	1749	278	Studio Gokumi	Nihon Ad Systems	Funimation	https://myanimelist.net/anime/34902/Tsurezure_Children	https://cdn.myanimelist.net/images/anime/12/86676.jpg
34914	New Game!!	tv	4-koma manga	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2017	summer	2017-07-11	2017-09-26	1440	12	7.83	789	163896	727	704	Doga Kobo	Frontier Works	Funimation	https://myanimelist.net/anime/34914/New_Game	https://cdn.myanimelist.net/images/anime/4/86790.jpg
34984	Koi wa Ameagari no You ni	tv	manga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	PG-13	2018	winter	2018-01-12	2018-03-30	1320	12	7.61	1356	131073	604	760	Wit Studio	Aniplex	none	https://myanimelist.net/anime/34984/Koi_wa_Ameagari_no_You_ni	https://cdn.myanimelist.net/images/anime/1271/90136.jpg
35062	Mahoutsukai no Yome	tv	manga	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	PG-13	2017	fall	2017-10-08	2018-03-25	1440	24	8.21	320	415331	5577	152	Wit Studio	Production I.G	Funimation	https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome	https://cdn.myanimelist.net/images/anime/3/88476.jpg
35073	Overlord II	tv	light novel	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2018	winter	2018-01-09	2018-04-03	1380	13	7.95	639	376168	2463	191	Madhouse	AT-X	Funimation	https://myanimelist.net/anime/35073/Overlord_II	https://cdn.myanimelist.net/images/anime/12/89562.jpg
35078	Mitsuboshi Colors	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	PG-13	2018	winter	2018-01-07	2018-03-25	1380	12	7.49	1719	53372	207	1663	Silver Link.	Frontier Works	Sentai Filmworks	https://myanimelist.net/anime/35078/Mitsuboshi_Colors	https://cdn.myanimelist.net/images/anime/5/89984.jpg
35145	Kobayashi-san Chi no OO Dragon	special	manga	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2017	spring	2017-03-15	2017-09-20	180	7	7.27	2475	58433	107	1823	Kyoto Animation	none	Funimation	https://myanimelist.net/anime/35145/Kobayashi-san_Chi_no_OO_Dragon	https://cdn.myanimelist.net/images/anime/8/84751.jpg
35240	Princess Principal	tv	original	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R	2017	summer	2017-07-09	2017-09-24	1500	12	7.7	1130	113869	894	893	Actas	Bandai Visual	Sentai Filmworks	https://myanimelist.net/anime/35240/Princess_Principal	https://cdn.myanimelist.net/images/anime/7/86768.jpg
35249	Uma Musume: Pretty Derby	tv	game	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	PG-13	2018	spring	2018-04-02	2018-06-18	1380	13	7.42	2043	62802	228	1584	P.A. Works	Lantis	none	https://myanimelist.net/anime/35249/Uma_Musume__Pretty_Derby	https://cdn.myanimelist.net/images/anime/1683/91888.jpg
35330	Poputepipikku	tv	4-koma manga	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	winter	2018-01-07	2018-03-25	720	12	7.33	2383	122792	773	822	Kamikaze Douga	King Records	Funimation	https://myanimelist.net/anime/35330/Poputepipikku	https://cdn.myanimelist.net/images/anime/3/88816.jpg
35376	Himouto! Umaru-chan R	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	PG-13	2017	fall	2017-10-08	2017-12-24	1380	12	7.42	1880	139145	405	862	Doga Kobo	AT-X	Sentai Filmworks	https://myanimelist.net/anime/35376/Himouto_Umaru-chan_R	https://cdn.myanimelist.net/images/anime/10/89671.jpg
35413	Imouto sae Ireba Ii.	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R+	2017	fall	2017-10-08	2017-12-24	1380	12	7.52	1636	156671	988	658	Silver Link.	Bandai Visual	Funimation	https://myanimelist.net/anime/35413/Imouto_sae_Ireba_Ii	https://cdn.myanimelist.net/images/anime/10/88472.jpg
35503	Shoujo☆Kageki Revue Starlight	tv	original	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	summer	2018-07-13	2018-09-28	1440	12	7.68	1202	42861	603	2034	Kinema Citrus	Pony Canyon	Sentai Filmworks	https://myanimelist.net/anime/35503/Shoujo☆Kageki_Revue_Starlight	https://cdn.myanimelist.net/images/anime/1165/93552.jpg
35557	Houseki no Kuni	tv	manga	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	PG-13	2017	fall	2017-10-07	2017-12-23	1440	12	8.46	131	184806	4978	516	Orange	Mainichi Broadcasting System	Sentai Filmworks	https://myanimelist.net/anime/35557/Houseki_no_Kuni	https://cdn.myanimelist.net/images/anime/3/88293.jpg
35639	Just Because!	tv	original	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2017	fall	2017-10-05	2017-12-28	1380	12	7.39	2111	158449	762	613	Pine Jam	Sotsu	Sentai Filmworks	https://myanimelist.net/anime/35639/Just_Because	https://cdn.myanimelist.net/images/anime/10/88234.jpg
35760	Shingeki no Kyojin Season 3	tv	manga	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	R	2018	summer	2018-07-23	2018-10-15	1380	12	8.48	118	430533	4015	141	Wit Studio	Production I.G	Funimation	https://myanimelist.net/anime/35760/Shingeki_no_Kyojin_Season_3	https://cdn.myanimelist.net/images/anime/1173/92110.jpg
35838	Shoujo Shuumatsu Ryokou	tv	web manga	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	PG-13	2017	fall	2017-10-06	2017-12-22	1380	12	8.19	348	145099	2281	683	White Fox	AT-X	Sentai Filmworks	https://myanimelist.net/anime/35838/Shoujo_Shuumatsu_Ryokou	https://cdn.myanimelist.net/images/anime/12/88321.jpg
35839	Sora yori mo Tooi Basho	tv	original	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	winter	2018-01-02	2018-03-27	1380	13	8.65	58	191818	5580	496	Madhouse	Media Factory	none	https://myanimelist.net/anime/35839/Sora_yori_mo_Tooi_Basho	https://cdn.myanimelist.net/images/anime/6/89879.jpg
35847	SSSS.Gridman	tv	original	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	fall	2018-10-07	2018-12-23	1380	12	7.4	2083	116634	584	865	Trigger	Mainichi Broadcasting System	Funimation	https://myanimelist.net/anime/35847/SSSSGridman	https://cdn.myanimelist.net/images/anime/1973/95616.jpg
35849	Darling in the FranXX	tv	original	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	winter	2018-01-13	2018-07-07	1440	24	7.55	1525	467680	10485	121	A-1 Pictures	Aniplex	Funimation	https://myanimelist.net/anime/35849/Darling_in_the_FranXX	https://cdn.myanimelist.net/images/anime/1614/90408.jpg
3588	Soul Eater	tv	manga	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	PG-13	2008	spring	2008-04-07	2009-03-30	1440	51	8.01	570	883287	19254	26	Bones	TV Tokyo	Funimation	https://myanimelist.net/anime/3588/Soul_Eater	https://cdn.myanimelist.net/images/anime/9/7804.jpg
35968	Wotaku ni Koi wa Muzukashii	tv	web manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2018	spring	2018-04-13	2018-06-22	1320	11	8.06	496	244766	2298	356	A-1 Pictures	Aniplex	none	https://myanimelist.net/anime/35968/Wotaku_ni_Koi_wa_Muzukashii	https://cdn.myanimelist.net/images/anime/1864/93518.jpg
36094	Hakumei to Mikochi	tv	manga	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	PG-13	2018	winter	2018-01-12	2018-03-30	1380	12	7.65	1248	36510	157	2155	Lerche	Lantis	Sentai Filmworks	https://myanimelist.net/anime/36094/Hakumei_to_Mikochi	https://cdn.myanimelist.net/images/anime/1250/91694.jpg
36266	Mahou Shoujo Site	tv	manga	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2018	spring	2018-04-07	2018-06-23	1440	12	6.55	5686	92622	387	1054	production doA	none	none	https://myanimelist.net/anime/36266/Mahou_Shoujo_Site	https://cdn.myanimelist.net/images/anime/1456/90843.jpg
36267	Uchuu Senkan Tiramisù	tv	web manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	PG-13	2018	spring	2018-04-03	2018-06-26	420	13	6.4	6377	18528	14	3084	Gonzo	Frontier Works	Funimation	https://myanimelist.net/anime/36267/Uchuu_Senkan_Tiramisù	https://cdn.myanimelist.net/images/anime/1864/93615.jpg
36296	Hinamatsuri	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	PG-13	2018	spring	2018-04-06	2018-06-22	1380	12	8.34	210	210219	2046	435	feel.	Media Factory	Funimation	https://myanimelist.net/anime/36296/Hinamatsuri	https://cdn.myanimelist.net/images/anime/1580/93526.jpg
36317	Gaikotsu Shotenin Honda-san	tv	web manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2018	fall	2018-10-08	2018-12-24	660	12	7.41	2017	54123	147	1626	DLE	Lantis	none	https://myanimelist.net/anime/36317/Gaikotsu_Shotenin_Honda-san	https://cdn.myanimelist.net/images/anime/1555/93865.jpg
36548	Kokkoku	tv	manga	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	R	2018	winter	2018-01-08	2018-03-26	1380	12	7.15	3125	107665	195	945	Geno Studio	Twin Engine	none	https://myanimelist.net/anime/36548/Kokkoku	https://cdn.myanimelist.net/images/anime/8/89987.jpg
36649	Banana Fish	tv	manga	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	R	2018	summer	2018-07-06	2018-12-21	1320	24	8.32	224	134125	3450	742	MAPPA	Aniplex	none	https://myanimelist.net/anime/36649/Banana_Fish	https://cdn.myanimelist.net/images/anime/1190/93472.jpg
36873	Back Street Girls: Gokudolls	tv	manga	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	R	2018	summer	2018-07-04	2018-09-05	1440	10	6.91	4021	51109	144	1693	J.C.Staff	none	none	https://myanimelist.net/anime/36873/Back_Street_Girls__Gokudolls	https://cdn.myanimelist.net/images/anime/1484/93140.jpg
36884	Hisone to Maso-tan	tv	original	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	spring	2018-04-13	2018-06-29	1440	12	7.51	1655	44759	168	1882	Bones	Warner Bros. Japan	none	https://myanimelist.net/anime/36884/Hisone_to_Maso-tan	https://cdn.myanimelist.net/images/anime/1539/91169.jpg
3701	Kaiba	tv	original	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	R+	2008	spring	2008-04-11	2008-07-25	1440	12	8.22	311	88130	2403	1114	Madhouse	VAP	Discotek Media	https://myanimelist.net/anime/3701/Kaiba	https://cdn.myanimelist.net/images/anime/7/13193.jpg
37105	Grand Blue	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	PG-13	2018	summer	2018-07-14	2018-09-29	1440	12	8.42	156	172608	2958	561	Zero-G	Mainichi Broadcasting System	none	https://myanimelist.net/anime/37105/Grand_Blue	https://cdn.myanimelist.net/images/anime/1302/94882.jpg
37141	Hataraku Saibou	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	PG-13	2018	summer	2018-07-08	2018-09-30	1380	13	7.83	841	209216	1062	440	David Production	Aniplex	Aniplex of America	https://myanimelist.net/anime/37141/Hataraku_Saibou	https://cdn.myanimelist.net/images/anime/1270/95221.jpg
37171	Asobi Asobase	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	summer	2018-07-08	2018-09-23	1380	12	8.24	294	129092	1305	780	Lerche	none	none	https://myanimelist.net/anime/37171/Asobi_Asobase	https://cdn.myanimelist.net/images/anime/1139/95077.jpg
37204	Aikatsu Friends!	tv	game	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	PG	2018	spring	2018-04-05	2019-03-28	1440	50	7.3	2465	5426	44	5198	Bandai Namco Pictures	TV Tokyo	none	https://myanimelist.net/anime/37204/Aikatsu_Friends	https://cdn.myanimelist.net/images/anime/1198/90430.jpg
37208	Mo Dao Zu Shi	ona	novel	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2018	summer	2018-07-09	2018-10-06	1440	15	8.65	57	42719	1313	1935	G.CMay Animation & Film	Tencent Penguin Pictures	none	https://myanimelist.net/anime/37208/Mo_Dao_Zu_Shi	https://cdn.myanimelist.net/images/anime/1253/93893.jpg
37210	Isekai Maou to Shoukan Shoujo no Dorei Majutsu	tv	light novel	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	summer	2018-07-05	2018-09-20	1380	12	7.21	2914	267208	1484	364	Ajia-Do	none	Funimation	https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu	https://cdn.myanimelist.net/images/anime/1649/93412.jpg
37254	Last Period: Owarinaki Rasen no Monogatari	tv	game	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	spring	2018-04-12	2018-06-28	1380	12	6.54	5789	24037	17	2735	J.C.Staff	Egg Firm	none	https://myanimelist.net/anime/37254/Last_Period__Owarinaki_Rasen_no_Monogatari	https://cdn.myanimelist.net/images/anime/1710/95065.jpg
37302	Kemurikusa (TV)	tv	original	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	None	2019	winter	2019-01-09	2019-03-27	1380	12	7.13	3211	13735	75	3595	Yaoyorozu	flying DOG	none	https://myanimelist.net/anime/37302/Kemurikusa_TV	https://cdn.myanimelist.net/images/anime/1254/100472.jpg
37347	Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II	tv	light novel	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2019	summer	2019-07-13	2019-09-28	1440	12	7.93	663	206505	1315	492	J.C.Staff	Genco	Sentai Filmworks	https://myanimelist.net/anime/37347/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II	https://cdn.myanimelist.net/images/anime/1192/101326.jpg
37349	Goblin Slayer	tv	light novel	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R	2018	fall	2018-10-07	2018-12-30	1380	12	7.69	1140	342961	2757	221	White Fox	Sony Pictures Entertainment	Funimation	https://myanimelist.net/anime/37349/Goblin_Slayer	https://cdn.myanimelist.net/images/anime/1949/93415.jpg
37430	Tensei shitara Slime Datta Ken	tv	manga	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	PG-13	2018	fall	2018-10-02	2019-03-19	1380	24	8.26	286	313136	5369	263	8bit	Lantis	Funimation	https://myanimelist.net/anime/37430/Tensei_shitara_Slime_Datta_Ken	https://cdn.myanimelist.net/images/anime/1694/93337.jpg
37450	Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	PG-13	2018	fall	2018-10-04	2018-12-27	1440	13	8.51	106	345993	9765	215	CloverWorks	Aniplex	Aniplex of America	https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai	https://cdn.myanimelist.net/images/anime/1301/93586.jpg
37497	Irozuku Sekai no Ashita kara	tv	original	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	fall	2018-10-06	2018-12-29	1440	13	7.66	1221	137070	920	728	P.A. Works	NBCUniversal Entertainment Japan	none	https://myanimelist.net/anime/37497/Irozuku_Sekai_no_Ashita_kara	https://cdn.myanimelist.net/images/anime/1424/93855.jpg
37510	Mob Psycho 100 II	tv	web manga	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	PG-13	2019	winter	2019-01-07	2019-04-01	1440	13	9.02	11	265940	4602	329	Bones	Warner Bros. Japan	Crunchyroll	https://myanimelist.net/anime/37510/Mob_Psycho_100_II	https://cdn.myanimelist.net/images/anime/1918/96303.jpg
37517	Happy Sugar Life	tv	manga	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	R	2018	summer	2018-07-14	2018-09-29	1440	12	7.05	3519	91645	709	1069	Ezόla	VAP	none	https://myanimelist.net/anime/37517/Happy_Sugar_Life	https://cdn.myanimelist.net/images/anime/1086/91313.jpg
37521	Vinland Saga	tv	manga	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	R	2019	summer	2019-07-08	2019-12-30	1440	24	8.78	33	360318	7580	273	Wit Studio	Production I.G	none	https://myanimelist.net/anime/37521/Vinland_Saga	https://cdn.myanimelist.net/images/anime/1500/103005.jpg
37578	Planet With	tv	original	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	PG-13	2018	summer	2018-07-08	2018-09-23	1380	12	7.39	2132	38016	112	2104	J.C.Staff	none	none	https://myanimelist.net/anime/37578/Planet_With	https://cdn.myanimelist.net/images/anime/1985/95103.jpg
